TU,Region,1900 -> 1901,1901 -> 1902,1902 -> 1903,1903 -> 1904,1904 -> 1905,1905 -> 1906,1906 -> 1907,1907 -> 1908,1908 -> 1909,1909 -> 1910,1910 -> 1911,1911 -> 1912,1912 -> 1913,1913 -> 1914,1914 -> 1915,1915 -> 1916,1916 -> 1917,1917 -> 1918,1918 -> 1919,1919 -> 1920,1920 -> 1921,1921 -> 1922,1922 -> 1923,1923 -> 1924,1924 -> 1925,1925 -> 1926,1926 -> 1927,1927 -> 1928,1928 -> 1929,1929 -> 1930,1930 -> 1931,1931 -> 1932,1932 -> 1933,1933 -> 1934,1934 -> 1935,1935 -> 1936,1936 -> 1937,1937 -> 1938,1938 -> 1939,1939 -> 1940,1940 -> 1941,1941 -> 1942,1942 -> 1943,1943 -> 1944,1944 -> 1945,1945 -> 1946,1946 -> 1947,1947 -> 1948,1948 -> 1949,1949 -> 1950,1950 -> 1951,1951 -> 1952,1952 -> 1953,1953 -> 1954,1954 -> 1955,1955 -> 1956,1956 -> 1957,1957 -> 1958,1958 -> 1959,1959 -> 1960,1960 -> 1961,1961 -> 1962,1962 -> 1963,1963 -> 1964,1964 -> 1965,1965 -> 1966,1966 -> 1967,1967 -> 1968,1968 -> 1969,1969 -> 1970,1970 -> 1971,1971 -> 1972,1972 -> 1973,1973 -> 1974,1974 -> 1975,1975 -> 1976,1976 -> 1977,1977 -> 1978,1978 -> 1979,1979 -> 1980,1980 -> 1981,1981 -> 1982,1982 -> 1983,1983 -> 1984,1984 -> 1985,1985 -> 1986,1986 -> 1987,1987 -> 1988,1988 -> 1989,1989 -> 1990,1990 -> 1991,1991 -> 1992,1992 -> 1993,1993 -> 1994,1994 -> 1995,1995 -> 1996,1996 -> 1997,1997 -> 1998,1998 -> 1999,1999 -> 2000,2000 -> 2001,2001 -> 2002,2002 -> 2003,2003 -> 2004,2004 -> 2005,2005 -> 2006,2006 -> 2007,2007 -> 2008,2008 -> 2009,2009 -> 2010,2010 -> 2011,2011 -> 2012,2012 -> 2013,2013 -> 2014,2014 -> 2015,2015 -> 2016,2016 -> 2017,2017 -> 2018,2018 -> 2019,2019 -> 2020,2020 -> 2021,2021 -> 2022,2022 -> 2023,2023 -> 2024,2024 -> 2025,2025 -> 2026,2026 -> 2027,2027 -> 2028,2028 -> 2029,2029 -> 2030,2030 -> 2031,2031 -> 2032,2032 -> 2033,2033 -> 2034,2034 -> 2035,2035 -> 2036,2036 -> 2037,2037 -> 2038,2038 -> 2039,2039 -> 2040,2040 -> 2041,2041 -> 2042,2042 -> 2043,2043 -> 2044,2044 -> 2045,2045 -> 2046,2046 -> 2047,2047 -> 2048,2048 -> 2049,2049 -> 2050,2050 -> 2051,2051 -> 2052,2052 -> 2053,2053 -> 2054,2054 -> 2055,2055 -> 2056,2056 -> 2057,2057 -> 2058,2058 -> 2059,2059 -> 2060,2060 -> 2061,2061 -> 2062,2062 -> 2063,2063 -> 2064,2064 -> 2065,2065 -> 2066,2066 -> 2067,2067 -> 2068,2068 -> 2069,2069 -> 2070,2070 -> 2071,2071 -> 2072,2072 -> 2073,2073 -> 2074,2074 -> 2075,2075 -> 2076,2076 -> 2077,2077 -> 2078,2078 -> 2079,2079 -> 2080,2080 -> 2081,2081 -> 2082,2082 -> 2083,2083 -> 2084,2084 -> 2085,2085 -> 2086,2086 -> 2087,2087 -> 2088,2088 -> 2089,2089 -> 2090,2090 -> 2091,2091 -> 2092,2092 -> 2093,2093 -> 2094,2094 -> 2095,2095 -> 2096,2096 -> 2097,2097 -> 2098,2098 -> 2099,2099 -> 2100
BusElec,RestOfAsia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,31.0,31.0,-4.0,-3.0,-4.0,-3.0,-4.0,0.0,-1.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,-1.0,-4.0,-3.0,-4.0,-4.0,-4.0,12.0,15.0,16.0,14.0,13.0,149.0,151.0,154.0,156.0,158.0,1356.0,1378.0,1401.0,1424.0,1446.0,3262.0,3316.0,3369.0,3424.0,3479.0,4697.0,4773.0,4849.0,4927.0,5006.0,6114.0,6211.0,6311.0,6410.0,6512.0,7703.0,7826.0,7948.0,8073.0,8200.0,11134.0,11310.0,11488.0,11668.0,11850.0,9713.0,9861.0,10011.0,10163.0,10317.0,10593.0,10753.0,10914.0,11077.0,11243.0,12644.0,12833.0,13026.0,13219.0,13417.0,7705.0,7809.0,7914.0,8020.0,8127.0,4937.0,4993.0,5049.0,5104.0,5162.0,5236.0,5295.0,5353.0,5413.0,5474.0,6326.0,6401.0,6476.0,6552.0,6629.0,3599.0,3627.0,3654.0,3682.0,3710.0,2643.0,2653.0,2663.0,2674.0,2683.0,2459.0,2466.0,2472.0,2478.0,2484.0
BusHydrogen,RestOfAsia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,179.0,182.0,185.0,188.0,1510.0,1536.0,1560.0,1586.0,1612.0,2568.0,2611.0,2653.0,2696.0,2739.0,4631.0,4706.0,4782.0,4859.0,4937.0,7938.0,8066.0,8196.0,8327.0,8460.0,10505.0,10671.0,10842.0,11013.0,11188.0,15810.0,16063.0,16317.0,16575.0,16836.0,15466.0,15706.0,15950.0,16196.0,16445.0,12655.0,12844.0,13034.0,13227.0,13423.0,12013.0,12186.0,12362.0,12539.0,12719.0,12484.0,12662.0,12840.0,13022.0,13205.0,11790.0,11950.0,12113.0,12279.0,12445.0,11894.0,12053.0,12214.0,12376.0,12541.0,12422.0,12586.0,12751.0,12918.0,13087.0
TruckFossil,RestOfAsia,765.0,776.25,788.75,801.25,815.0,826.25,842.5,856.25,871.25,887.5,906.25,922.5,943.75,963.75,985.0,1007.5,1033.75,1058.75,1086.25,1116.25,1147.5,1180.0,1215.0,1251.25,1291.25,1331.25,1376.25,1421.25,1468.75,1520.0,1572.5,1628.75,1687.5,1750.0,1812.5,1881.25,1951.25,2025.0,2101.25,2182.5,2266.25,2352.5,2445.0,2538.75,2638.75,2740.0,2848.75,2958.75,3075.0,3195.0,3321.25,3450.0,3586.25,3725.0,3871.25,4022.5,4180.0,4342.5,4511.25,4687.5,4868.75,5058.75,5253.75,5457.5,5668.75,5886.25,6115.0,6348.75,6593.75,6846.25,7108.75,7382.5,7663.75,7956.25,8260.0,8575.0,8901.25,9241.25,9591.25,9955.0,17001.25,17198.75,17401.25,17607.5,17816.25,80766.25,81700.0,82656.25,83633.75,84630.0,-71903.75,-72752.5,-73622.5,-74512.5,-75421.25,-2415.0,-2443.75,-2476.25,-2508.75,-18768.75,10591.25,10248.75,11196.25,-15285.0,7401.25,16200.0,11293.75,52506.25,80661.25,11692.5,12502.5,49880.0,12873.75,30720.0,33792.5,11867.5,11996.25,12126.25,12260.0,12391.25,23757.5,24048.75,24342.5,24641.25,24941.25,20331.25,20568.75,20810.0,21052.5,21297.5,25836.25,26147.5,26458.75,26775.0,27093.75,21655.0,21898.75,22146.25,22397.5,22648.75,13056.25,13177.5,13297.5,13421.25,13543.75,6080.0,6100.0,6121.25,6141.25,6161.25,-1766.25,-1856.25,-1947.5,-2040.0,-2133.75,-9330.0,-9526.25,-9721.25,-9921.25,-10123.75,-20616.25,-20965.0,-21318.75,-21675.0,-22036.25,-25887.5,-26303.75,-26725.0,-27152.5,-27582.5,-23131.25,-23503.75,-23878.75,-24261.25,-24645.0,-16072.5,-16341.25,-16612.5,-16886.25,-17165.0,-9261.25,-9431.25,-9603.75,-9776.25,-9953.75,-5562.5,-5680.0,-5798.75,-5916.25,-6036.25,-5131.25,-5238.75,-5350.0,-5461.25,-5573.75,-5761.25,-5877.5,-5995.0,-6115.0,-6233.75
TruckElec,RestOfAsia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.25,376.25,381.25,386.25,392.5,2972.5,3013.75,3055.0,3097.5,3140.0,5846.25,5926.25,6007.5,6090.0,6172.5,9518.75,9648.75,9780.0,9911.25,10047.5,20358.75,20638.75,20918.75,21202.5,21490.0,37176.25,37682.5,38195.0,38711.25,39235.0,51537.5,52235.0,52938.75,53651.25,54368.75,76541.25,77572.5,78613.75,79667.5,80731.25,105315.0,106727.5,108153.75,109595.0,111051.25,115645.0,117173.75,118720.0,120281.25,121857.5,99781.25,101061.25,102356.25,103661.25,104982.5,72657.5,73536.25,74423.75,75321.25,76225.0,47860.0,48376.25,48897.5,49425.0,49955.0,29832.5,30087.5,30343.75,30603.75,30863.75,15567.5,15617.5,15666.25,15715.0,15765.0,1838.75,1695.0,1546.25,1397.5,1246.25
TruckHydrogen,RestOfAsia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.75,495.0,502.5,508.75,516.25,2945.0,2986.25,3027.5,3070.0,3111.25,4738.75,4803.75,4870.0,4935.0,5002.5,7183.75,7282.5,7380.0,7480.0,7581.25,13682.5,13868.75,14056.25,14247.5,14438.75,19057.5,19315.0,19575.0,19837.5,20103.75,24876.25,25210.0,25547.5,25887.5,26231.25,27460.0,27823.75,28190.0,28561.25,28935.0,27162.5,27513.75,27870.0,28228.75,28592.5,28141.25,28501.25,28863.75,29230.0,29600.0,33877.5,34311.25,34746.25,35187.5,35631.25,44642.5,45213.75,45793.75,46377.5,46968.75,61701.25,62498.75,63306.25,64121.25,64945.0,80338.75,81380.0,82433.75,83497.5,84571.25
TTWFossil,World,363109.25,369535.0,376115.75,382869.25,389815.5,396976.0,404373.5,412031.75,419976.25,428233.0,436830.25,445796.25,455159.5,464951.0,475200.75,485940.0,497200.0,509012.5,521409.25,534422.0,548081.75,562420.75,577469.75,593259.75,609821.5,627184.5,645379.25,664434.5,684379.5,705242.75,727053.0,749837.5,773624.5,798441.5,824316.5,851276.75,879350.25,908565.0,938949.5,970532.25,1003342.75,1037411.0,1072767.5,1109444.25,1147473.25,1186888.5,1227724.25,1270017.0,1313803.5,1359122.75,1406015.0,1454522.0,1504687.5,1556556.5,1610176.0,1665595.75,1722866.0,1782040.25,1843173.75,1906323.75,1971550.25,2038915.25,2108483.25,2180321.5,2254499.5,2331089.25,2410166.5,2491808.25,2576095.75,2663113.0,2752946.0,2845685.5,2941423.75,3040258.5,3142288.5,3247618.0,3356354.0,3468607.5,3584493.25,3704129.75,1238593.25,1249881.25,1261079.75,1272191.25,1283218.25,3212557.75,3227482.75,3242686.5,3258156.0,3273879.5,3405635.0,3422142.0,3438889.0,3455865.75,3473064.25,4763031.5,4784644.5,4806623.5,4828955.75,5960608.5,-9659080.25,-12121027.0,4470521.5,-5753228.75,480524.75,8843918.25,11931251.5,7454004.5,3306423.75,9852430.5,3016301.5,1970434.0,-6992159.75,-5128355.75,-5566379.5,3741856.0,3770480.5,3799297.75,3828309.0,3857515.5,1179757.0,1186310.75,1192900.75,1199528.0,1206191.75,-4702314.0,-4746042.25,-4790089.0,-4834455.75,-4879144.5,-1420543.0,-1435927.0,-1451428.25,-1467047.25,-1482785.75,-2835422.75,-2862854.5,-2890488.75,-2918325.75,-2946367.75,-4446913.25,-4488009.5,-4529403.75,-4571098.0,-4613093.75,-4201300.5,-4239999.5,-4278978.75,-4318239.75,-4357785.0,-3281850.0,-3312350.0,-3343071.25,-3374015.5,-3405184.0,-4192212.75,-4230361.25,-4268784.75,-4307485.0,-4346463.5,-5968963.25,-6022206.75,-6075830.5,-6129838.0,-6184231.25,-5369070.75,-5416699.75,-5464668.5,-5512979.5,-5561634.75,-1529546.25,-1543442.25,-1557438.25,-1571535.0,-1585733.25,-945969.0,-954679.0,-963452.0,-972288.0,-981188.25,-686052.25,-692429.75,-698853.0,-705323.0,-711840.25,-389167.75,-392903.25,-396666.0,-400456.5,-404274.75,-267423.25,-270066.25,-272728.75,-275410.75,-278113.0,-171150.25,-172931.0,-174724.5,-176532.25,-178352.75
TTWElec,World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45303.0,45401.5,45508.5,45623.5,45745.5,-3770.75,-3769.75,-3770.0,-3771.25,-3773.25,3679.0,3698.75,3719.0,3739.0,19694.25,526233.0,424093.5,495269.25,369246.25,411933.5,1768005.0,1946294.75,1884115.0,1722030.5,2070649.5,1168431.0,1087322.5,435387.75,480415.5,372164.5,1090089.75,1099100.75,1108174.5,1117311.5,1126512.0,8738899.5,8812955.25,8887531.75,8962632.25,9038259.75,15446391.0,15577106.25,15708739.25,15841296.5,15974783.75,17333898.75,17479734.5,17626592.0,17774478.0,17923398.75,21677719.5,21859611.5,22042776.25,22227221.5,22412956.0,29700065.5,29949361.5,30200401.25,30453196.5,30707758.0,37699746.0,38015822.25,38334108.25,38654617.75,38977365.5,33994885.75,34276398.75,34559869.5,34845310.25,35132734.0,39663374.0,39991435.5,40321776.75,40654412.75,40989357.75,48440499.0,48841673.5,49245636.75,49652407.25,50062002.5,52464289.0,52896841.75,53332396.0,53770970.75,54212584.75,18230249.25,18361539.0,18493686.25,18626696.0,18760573.5,11692150.5,11765084.75,11838459.5,11912276.25,11986538.0,10451270.5,10512391.75,10573866.25,10635696.5,10697884.0,7961241.75,7999698.0,8038344.25,8077181.75,8116211.5,5560461.0,5577168.5,5593910.25,5610685.75,5627495.0,3437078.75,3434605.5,3432028.25,3429346.25,3426558.75
TTWHydrogen,World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19359.5,19523.75,19689.5,19856.0,20024.25,69988.0,70582.25,71180.75,71783.25,72390.0,245157.75,247241.75,249340.75,251454.25,253582.75,463659.0,467595.5,471559.5,475551.0,479571.0,819842.25,826799.25,833805.5,840860.5,847965.5,1310428.0,1321542.0,1332734.0,1344004.5,1355354.25,1815622.25,1830993.0,1846471.75,1862059.0,1877755.25,2304895.0,2324358.0,2343957.5,2363694.0,2383569.0,3231235.25,3258538.0,3286032.25,3313718.75,3341599.75,4134560.5,4169452.5,4204588.25,4239970.5,4275600.0,4939686.5,4981263.25,5023130.75,5065291.0,5107746.0,3087348.25,3112474.5,3137773.75,3163247.75,3188897.25,2858416.25,2881319.0,2904378.75,2927596.75,2950973.75,3047155.25,3071486.5,3095984.5,3120649.75,3145484.0,3210590.75,3236115.75,3261815.0,3287689.75,3313741.0,3599257.25,3627934.25,3656807.5,3685877.5,3715146.25,4111558.5,4144445.0,4177556.75,4210895.0,4244461.75
PLDVFossil,World,358126.5,367105.0,376390.5,386015.0,396011.5,406415.0,417264.5,428599.0,440462.0,452896.0,465949.5,479669.5,494107.5,509314.0,525345.5,542256.0,560105.0,578950.5,598855.0,619881.0,642094.0,665561.0,690350.5,716532.5,744181.0,773370.5,804179.0,836684.5,870971.5,907123.5,945229.0,985379.5,1027669.0,1072196.0,1119061.0,1168371.5,1220237.0,1274771.5,1332095.0,1392332.0,1455612.5,1522073.0,1591854.5,1665104.5,1741980.0,1822641.0,1907258.5,1996009.0,2089079.5,2186663.0,2288963.5,2396195.0,2508579.0,2626351.5,2749755.0,2879048.0,3014497.5,3156385.5,3305006.5,3460669.5,3623697.0,3794428.0,3973216.5,4160434.0,4356469.5,4561731.0,4776642.5,5001653.0,5237228.5,5483860.0,5742058.5,6012362.5,6295332.5,6591557.5,6901654.5,7226267.5,7566072.0,7921775.5,8294118.0,8683874.0,4831986.0,4947605.5,5065471.0,5185624.5,5308109.0,8812372.0,9040405.5,9273835.5,9512753.5,9757250.0,10227341.0,10489974.0,10758668.5,11033531.5,11314673.0,14175003.5,14548484.5,14930745.5,15321944.5,11265375.0,10126289.5,21104842.5,26472695.0,29422120.5,28543075.0,19593396.5,17743729.5,27001957.5,3980403.0,36451872.5,30323422.0,4442014.0,53122674.5,-6022937.0,-5716022.0,21271011.0,21766124.5,22271518.5,22787393.0,23313952.5,13165959.0,13380519.5,13598571.0,13820170.0,14045373.5,-9862446.0,-10384299.5,-10920055.5,-11470021.5,-12034510.5,2221271.5,2090474.5,1955046.0,1814874.5,1669843.5,-4717058.0,-5067109.5,-5426950.0,-5796801.5,-6176887.5,-14036216.5,-14670918.5,-15322031.0,-15989912.0,-16674926.5,-7859432.5,-8282333.0,-8716532.0,-9162281.0,-9619833.0,-10200697.5,-10686120.0,-11184224.0,-11695287.0,-12219593.0,-17067475.0,-17753859.0,-18457528.0,-19178856.0,-19918222.0,-30202559.0,-31276945.0,-32377536.0,-33504889.5,-34659572.0,-30390819.0,-31431515.5,-32497318.0,-33588757.5,-34706374.5,-8115472.5,-8420186.0,-8732442.0,-9052401.0,-9380228.5,-4993904.0,-5190372.5,-5391761.5,-5598178.5,-5809729.5,-3734372.5,-3884880.5,-4039181.0,-4197354.5,-4359487.0,-1882834.0,-1970530.5,-2060508.0,-2152817.0,-2247508.0,-1124072.0,-1185532.0,-1248639.5,-1313429.5,-1379939.5,-438509.0,-477014.0,-516615.0,-557337.0,-599207.0
PLDVElec,World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18671.5,18619.0,18570.0,18525.5,18484.0,-1763.5,-1754.0,-1746.0,-1737.5,-1730.0,1275.0,1276.5,1277.5,1279.5,1281.0,219378.0,219096.5,218836.5,218597.0,218376.5,836359.0,805151.0,801318.0,792371.5,794351.0,520770.0,510457.0,503588.0,470739.5,461688.0,669688.5,518795.5,518795.0,518795.0,518795.5,4287427.5,4287427.5,4287427.5,4287427.5,4287427.5,7359980.0,7359980.0,7359980.0,7359979.5,7359980.0,7941729.0,7941729.0,7941728.5,7941729.0,7941729.0,9617697.5,9617697.5,9617697.5,9617697.5,9617697.0,12849245.5,12849245.5,12849245.5,12849245.0,12849245.5,20212912.5,20212912.5,20212912.0,20212912.5,20212912.0,14520142.0,14520142.0,14520142.0,14520142.0,14520142.0,16461666.5,16461666.5,16461667.0,16461666.5,16461666.5,19648745.5,19648745.0,19648745.5,19648745.0,19648745.5,20521160.5,20521161.0,20521161.0,20521160.5,20521161.0,4892366.5,4892367.0,4892367.0,4892366.5,4892367.0,1868192.5,1868192.0,1868192.5,1868192.0,1868192.5,1206789.0,1206789.5,1206789.0,1206789.5,1206789.0,81601.5,81601.0,81601.5,81601.0,81601.5,-938997.5,-938997.5,-938997.5,-938997.5,-938997.5,-1788350.5,-1788350.0,-1788350.5,-1788350.0,-1788350.0
PLDVPlugInHybrid,World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3948.0,4017.5,4088.5,4161.0,4235.0,-184.0,-188.0,-192.0,-196.0,-201.0,496.5,504.5,513.5,521.5,531.0,54213.5,55241.5,56288.5,57356.0,58442.5,209335.0,213346.5,217430.5,221587.0,225817.5,161526.5,164568.0,146839.5,87266.0,-52826.0,8641.0,2692.5,2402.0,105662.5,105662.5,873215.5,873215.5,873215.5,873216.0,873215.5,1498999.0,1498999.0,1498999.0,1498999.0,1498999.0,1617483.5,1617483.0,1617483.0,1617483.5,1617483.0,1958826.0,1958825.5,1958826.0,1958826.0,1958826.0,2616991.5,2616991.5,2616992.0,2616991.5,2616991.5,-6546553.0,-6546553.5,-6546553.5,-6546553.5,-6546553.0,551361.0,551361.5,551361.0,551361.5,551361.0,625085.5,625085.0,625085.0,625085.5,625085.0,746105.5,746105.5,746105.5,746105.5,746105.5,779232.5,779233.0,779233.0,779233.0,779233.0,185774.0,185773.5,185774.0,185773.5,185774.0,70939.0,70939.5,70939.5,70939.0,70939.5,45824.5,45824.5,45824.0,45824.5,45824.5,3098.5,3098.5,3098.5,3099.0,3098.5,-35656.0,-35655.5,-35656.0,-35655.5,-35656.0,-67907.5,-67907.5,-67907.5,-67907.5,-67907.5
PLDVHydrogen,World,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5441.5,5441.0,5441.5,5441.5,5441.0,19143.5,19143.5,19143.5,19143.5,19143.5,65519.5,65519.5,65519.5,65519.5,65519.5,120353.0,120352.5,120353.0,120352.5,120353.0,207144.0,207144.0,207144.5,207144.0,207144.0,322188.0,322188.5,322188.0,322188.0,322188.0,433192.5,433192.5,433192.5,433192.0,433192.5,532759.5,532759.0,532759.0,532759.5,532759.0,728834.5,728834.0,728834.0,728834.0,728834.0,906173.5,906173.5,906173.5,906173.5,906173.0,1048711.0,1048710.5,1048711.0,1048710.5,1048711.0,590616.5,590617.0,590617.0,590616.5,590617.0,513201.0,513201.0,513201.0,513201.0,513201.0,528645.5,528645.5,528645.5,528645.5,528645.5,536988.0,536987.5,536988.0,536988.0,536988.0,589762.5,589762.5,589762.5,589762.5,589762.5,662835.0,662835.5,662835.5,662835.0,662835.5
